aid,vid,sample,label
3295,136188," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第一卷 上 第1章 上里日向是巫女 第一话 巫女们  
     网译版 转自 百度贴吧 

 

    封面修图：巨大橘子 

 

    翻译：八重、村哥、巨大橘子 

 

    校对：jack2002s 

 

    “没有人真心相信自己终有一死。” 

 

    我有一个爱读书的友人如是说过。即使是精神分析学的鼻祖西格蒙德·弗洛伊德，似乎也说过“人类无法正确想象自身的死亡，因而无法真心相信自己会死亡这一事实。” 

 

    人生在世如履薄冰。人类决不会去相信“死亡”，却不知何时何地就会被其血盆大口所吞噬。 

 

    2015年发生的那场灾害——虽然那并不单单是简单的灾害，但也没有更合适的词语表达——毕竟，没有人相信这种事情可能发生。但它就是发生了。 

 

    Vertex。 

 

    被如此称呼的怪物们突如其来地从天而降，夺走了众多生命，使人类的文明土崩瓦解。 

 

    就在这时，一些少女身上萌发出了特殊的力量。 

 

    能够对抗Vertex的力量——被发现拥有这种力量的少女被称为“勇者”。 

 

    能够聆听神谕并以此引领勇者和民众的力量——被发现拥有这种力量的少女被称为“巫女”。 

 

    我，安艺真铃，就是巫女中的一员。 

 

    “冷死了！！我受不了了！！绝对不行！要死了！” 

 

    2019年3月，一个寒冬尚未褪去的初春清晨。我从巫女每日必修的瀑布洁身中，叫喊着飞奔了出去。 

 

    “安艺，你进来还没两分钟呢……” 

 

    上里日向面带苦笑地这么说着。她也是一名巫女，比我小一岁，和我一起在这瀑布下洁身。 

 

    “两分钟都能泡面了！本来体型苗条的我就因为",
3295,136200," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第二卷 下 第3章 乌丸久美子不是巫女 第一话 备死 且勠力 樱哉[注1]  
     网译版 转自 百度贴吧 

 

    修图：巨大橘子 

 

    翻译：八重木绵树、卜又卜、奴村彩、村哥、巨大橘子、星喵酱 

 

    校对：jack2002s 

 

    我的臣仆们都叫我快乐王子，的确，如果欢愉就是快乐的话，那我真是快乐无比。我就这么活着，也这么死去。而眼下我死了，他们把我这么高高地立在这儿，使我能看见自己城市中所有的丑恶和贫苦，尽管我的心是铅做的，可我还是忍不住要哭。 

 

    ——奥斯卡·王尔德《幸福的王子》 

 

    我听着窗外的蝉鸣声。 

 

    空气中浸满了夏日的湿气和夕阳的茜色。 

 

    2019年，夏—— 

 

    我在大社的自己的房间中，从同僚神官那收到了高岛友奈战死的报告。 

 

    “通过寄宿酒吞童子讨伐了三只Vertex之后，在神树附近失去了生命反应……在树海化解除之后，也没能确认到高岛友奈的存活，依此认定为已经死亡……” 

 

    我读着报告书，抬头瞥了一眼神官。神官垂下眼帘点头肯定道。 

 

    我在大社中不仅是一名神官，更是拥有着“高岛友奈的巫女”这一立场。在之后被称为“7·30天灾”的2015年Vertex出现的那一天，我发现了勇者·高岛友奈，并将她引导到了四国。 

 

    尽管在友奈作为勇者加入大社的同时，我也以巫女的身份加入了，但那时我已经失去了巫女的力量。无论是发现乃木若叶的上里日向，还是找到土居球子和伊予岛杏的安艺真铃，抑或是寻到郡千景的花本美佳，在发掘出巫女之力的时候都不到及笄之年。而我当时已经超过二十岁了。想必是因为超过了为神树使用巫女之力的年纪，所以很",
3316,136794," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第一卷 Introduction 1  
     台版 转自 天使动漫论坛 

 

    虚空文学旅团×天使动漫录入组 

 

    图源：书友同萌会 

 

    录入：kid 

 

    德田和彦今年二十八岁，离过一次婚，膝下无子。职业是杂志作家。 

 

    杂志作家这个职业听起来光鲜亮丽，实际上只是任凭编辑差遣的写手。 

 

    「不管什么案子都尽管吩咐（Order）&#9834;」如此爽快地接下工作后，往往为了短促的截稿时间与低廉的稿费而烦恼，借此糊口的人。 

 

    这般小人物的德田，最近向时常往来的杂志编辑部主动提出企画。因为他平常基本上只有接案，这次算得上稀奇。 

 

    他有他的理由。 

 

    理由在于前些日子偶然邂逅一间咖啡厅。 

 

    那间咖啡厅是彷佛刻意躲避世间尘嘈的存在，至今似乎也不曾上过电视等主流媒体，只有少数人知晓的低调店家。 

 

    希望自己可以加以介绍，一举打响名声……德田萌生了这般念头。 

 

    虽然这么做无法得到稿费之外的任何好处，但是他希望能挺起胸膛宣称：那是由自己发现，由自己向大众介绍的咖啡厅。 

 

    这个类似认同欲望的念头，促使他展开行动。 

 

    地点在东京的东边，墨田区锦糸町。从车站走上一小段路。那间咖啡厅就伫立在如此安静的场所。 

 

    若是明白此地的性质，想必会皱起眉头问道：「都来到锦糸町了，居然介绍咖啡厅？」 

 

    确实，毕竟这里是俗称「西有歌舞伎町，东有锦糸町」的地方，即使在东京也算得上是特别繁华的红灯区，而且距离吉原也不太远。 

 

    话虽如此，这个地方并非只有那些。 

 

    如今大多数夜",
3332,137255," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第一卷 登场人物  
     网译版 转自 轻之国度 

 

    图源：布莱克小鸟 

 

    翻译：寻结 

 

    校对：彼岸lesis 

 

    甲田八剃希 

 

    16岁。小说部成员。特摄宅，喜欢特摄玩具的高中女生。 

 

    岩永木樱 

 

    16岁。小说部的部长。八剃希的好友，有志成为小说家。 

 

    神本白雪 

 

    虽然看不出来，但已经27岁了。八剃希她们的班主任，小说部顾问。   

  第一卷 序言 开始部  
     我——甲田八剃希，最喜欢英雄了。 

 

    即使现在上高中一年级了，还是一直在看特摄英雄剧。 

 

    最近，英雄作品总被称为帅哥演员的登龙门，应该有不少女生看剧组或知道剧组。 

 

    而我却是超级沉迷，沉迷到了浪费人生的程度。 

 

    只是喜欢特摄剧集的话还好，我甚至因喜欢英雄而热衷于收集特摄玩具。 

 

    通透的肌肤、端正的鼻梁、充满健康光泽的盈润双唇、随风飘动的黑亮秀发。 

 

    丰满的双丘。 

 

    如果让我用小说式的细腻描写来形容手办的美貌，那我一定会写满十行以上的赞美之辞。 

 

    这是我为了自信满满购买玩具而不断努力积累自我钻研的结果—— 

 

    对我而言，收集玩具并不是爱好——而是人生。 

 

    某天的我也在放学路上去逛附近的大型超市。 

 

    为了买假面骑士的食玩。 

 

    快到食玩区域时，我会确认在目标商品货架前是否有家长带着小孩占领阵地。 

 

    在哭闹乞求着家长“买嘛买嘛”的小孩面前，大量购买食玩的行为令人讨厌。就算再怎么有自信，我也无法",
3332,138097," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第二卷 序章 圈圈部  
     网译版 转自 轻之国度 

 

    图源：布莱克小鸟 

 

    翻译：虫皇武神 

 

    校对：彼岸lesis 

 

    我——甲田八剃希，最喜欢英雄了。 

 

    即使现在已经升入高一，我也一直有在看英雄节目。 

 

    如今，英雄节目被称作帅哥演员的敲门砖。看过、或是知道英雄节目的女性应该不在少数。 

 

    但是，我对它的狂热已经达到把人生本身浪费掉的级别了。 

 

    而且如果只是喜欢英雄节目倒还好，可我还是个因为喜欢英雄而变成特摄玩具收藏者的人。 

 

    通透的肌肤、标致的鼻梁、流动着健康光泽的双唇、随风飘动的美丽黑发、傲人的双峰。 

 

    如果用小说的文字来描述我的容貌，恐怕要用十行以上的赞美之词吧。 

 

    这正是我为了充满自信地买玩具而不断努力与自我钻研中累积出的成果。 

 

    我的玩具收集行为，并非爱好——而是人生意义所在。 

 

    总感觉，莫名有种既视感。 

 

    我之前好像也像这样，流露出忧愁的表情思考这些事情过……。 

 

    也许，时空被稍微扭曲过了也说不定。 

 

    比如说，我在高一时的夏天看了假面骑士Build的最终话，但现在，我却又在高一时的夏天迎来了假面骑士时王的大结局。 

 

    如果将我的内心独白用小说的文字来描写的话，我想会有人认为“诶，怎么刚写到第二页就突然出现了错字啊！”，但这并不是错误。 

 

    当然，我并没有留级，目前还是如假包换的十六岁。 

 

    作为特摄宅的话，无论是谁都会有经历过一两个这种时空扭曲的吧。 

 

    我本人把这种现象，称为",
3332,141320," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第三卷 和不了解日早的女孩聊喜欢的特摄 序言 再次远征部  
     网译版 转自 轻之国度 

 

    图源：布莱克小鸟 

 

    翻译：虫皇武神 

 

    校对：彼岸lesis 

 

    我，甲田八剃希是一名特摄粉兼玩具收藏家的女子高中生。 

 

    在学校是小说部成员，和部长兼好友的岩永木樱、顾问神本白雪老师都是特摄宅伙伴。最近，三个人一起出去旅行也是常有的事。 

 

    当然，是以特摄活动为目的的远征。 

 

    而现在，我们为了从东京回家乘上了新干线。 

 

    这次旅行的目的，是为了每年秋天假面骑士惯例举行的总决算活动，最终舞台剧和演员脱口秀。 

 

    虽然这次去东京的旅行遇到了大型台风是挺糟糕的，不过总算还是成功去看了最终日的公演。 

 

    总之，在高一的秋季，年轻的我观看了假面骑士Build的最终舞台剧，现在成为逢魔的我却在高一的秋季看了假面骑士时王的最终舞台剧。 

 

    【注：此处“年轻的我”与“逢魔的我”对应《假面骑士时王》中的主人公常盘庄吾在未来变成了逢魔时王】 

 

    或许有人搞不懂我在说些什么，希望你们能回忆下假面骑士电王中车长说过的“记忆即是时间”这句话。 

 

    所谓记忆，通常都是混乱和暧昧的。 

 

    若是那种记忆即是时间的话，那时间也会变得混乱与暧昧乃是不言自明的道理。 

 

    我们每个人都努力地生活在每一个当下。 

 

    去年秋天的那次最终舞台剧是我们的初次东京远征，虽然因为是第一次观看现场舞台剧导致被气势压倒，但今年就能好好地静下心来享受了。 

 

    秋季的初次远征后，我认为，在夏季现场观看奥特曼节的舞台剧也",
3332,159293," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  短篇 一生独爱特摄－2024 summer－ 漫画部分  
     网译版 转自 b站（ https://www.bilibili.com/opus/1009942661819269121 ） 

 

    图源：布莱克小鸟 

 

    翻译：虫皇武神 

 

    校对：布莱克小鸟 

 

    假面骑士歌查德。 

 

    八剃希：“假面骑士歌查德也总算迎来终局了呢～” 

 

    白雪：“对炼金术要素的重视让这部剧着实吸引人，角色也很有魅力，真的让人感同身受呢～！！” 

 

    木樱：“我的单推是九堂凛音哦—！一看到黑长直女孩子的活跃，灵魂都要燃起来了！！” 

 

    八剃希：“（虽说是巧合，但我也是黑长直啊……）” 

 

    白雪：“虽然大家我都很喜欢，但第一单推还是永田圣一郎君呢～ 明明是霸总系角色却也有细腻的一面，母性本能骚动不已啊 ” 

 

    * 饰演假面骑士雷杰多/辉夜 

 

    八剃希：“歌查德里也有和白雪老师同为幼女族的角色呢。冥黑三姐妹的阿特洛波斯酱……既是仆娘，又很坚强，还与凛音颇有缘分，是位非常有魅力的角色哦！！” 

 

    【注：仆娘（仆っ娘），指那些用“仆”自称的女性角色，这种女性角色往往会比较偏男孩子气】 

 

    白雪：“阿特洛波斯酱是很可爱，但我还是觉得米那托老师更帅啊—！！” 

 

    木樱：“（感觉像是那种就算背叛了也会被拖回主角阵营的类型……）” 

 

    木樱：“歌查德的动作戏也很帅啊！虽说访谈里也有，但飞踢也是相当有魅力的呢！能见识到各种飞踢可真开心啊～！！” 

 

    八剃希：“如果是假面骑士的飞踢，那挖个温泉应该也不在话下吧……！！” ",
3332,163098," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  短篇 一生独爱特摄－2024 winter－ 漫画部分  
     网译版 转自 b站（ https://www.bilibili.com/opus/1060552580739891208 ） 

 

    图源：布莱克小鸟 

 

    翻译：虫皇武神 

 

    校对：布莱克小鸟 

 

    假面骑士加布 

 

    八剃希：为啥会突然变成快警那样的标题啊！？ 

 

    燧理：干嘛突然就嚎起来了啊…… 

 

    八剃希：不是，总感觉突然有种无法言喻的恶寒…… 

 

    木樱：特摄换季时期容易感冒，所以要注意呢～ 

 

    白雪：（岔开话题）说到换季，歌查德以大团圆结局宣告完结后，假面骑士加布也开始播出了呢～！ 

 

    木樱：主题很流行，还有从有趣的道具所引出的、令人目不暇接的展开……这故事真是让人无法自拔啊～！ 

 

    八剃希：是啊，很有趣哦！明明收集欲喷涌而出……但饱藏却超难买到啊……尽管人气火爆是一件值得开心的事……但是……！！ 

 

    燧理：玩具收藏家还真是不容易啊……不过孩子们能从玩具中获得乐趣，倒也是好事。 

 

    白雪：铠武的水果元素也是这样，如果以食物这种大众化且种类繁多的元素为主题的话，预测接下来会有什么样的道具登场，也是一种乐趣呢～ 

 

    八剃希：对了，所谓的零食，比起直接的营养，主要还是为了让人们感到幸福和喜悦的食物，正因为以此为主题，暗黑零食这一体系的毒辣和恐怖才会更加突出吧……嗯……？……压缩饼人……？ 

 

    白雪：啊…… 

 

    2024年特摄杂谈 

 

    八剃希：一到冬天，奥特曼就会迎来完结,战队也会随之进入终篇……真是寂寞",
3375,138681," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第一卷 序章  
     网译版 转自 轻之国度 

 

    书源：Carla可乐 

 

    译者：Carla可乐 

 

    校对：Carla可乐 

 

    嵌字：Carla可乐 

 

    虽说正值8月，不列颠尼亚的夜空却依然寒冷彻骨。 

 

    头顶是点缀着熠熠繁星的苍穹，眼下是一片映照着月光的洁白云海。 

 

    犹如被地平线鲜明分割开的黑白两个世界。 

 

    这便是现在——1944年8月16日 深夜11时——不列颠尼亚上空、高度4000m处的光景。 

 

    不过，如果你仔细观察，就有可能在起伏的云柱间发现一道闪烁的光尾。 

 

    然后侧耳倾听，或许会听到与魔导引擎的咆哮(排气)交织在一起的、喃喃自语般的歌声。仿佛有妖精暗藏于其中…… 

 

    妖精，这样的形容可能不太正确——实际上，她是一位魔女(Witch)。 

 

    萨妮娅。亚历克桑德拉·V(弗拉基米罗夫娜)·利特维亚克中尉——这位有着深邃翠绿的眸子、亮银色秀发的少女，此刻正在不列颠尼亚盛夏的夜空中，以约300公里的时速向西北偏北飞行。 

 

    使这成为可能的，是她脚上穿着的战斗飞行脚(S t r i k e r U n i t)。将魔女的魔法力经两台魔导引擎转换为共1000马力的推力，让她们能够自由自在的飞舞在空中。 

 

    魔法力并不仅仅是能量源，战斗脚是通过魔女的魔法力，将输出功率控制及方向操纵功能全部统合于一身的系统，可以完美作为魔女身体的一部分而发挥作用。 

 

    若是在空中飞行，即使是时速100公里程度的低速，眼睛也会因风压影响而难以睁开，但覆盖魔女全身的防御魔法阵(S h i e l d)能为",
3386,139167," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第一卷 序言  
     网译版 转自 轻之国度 

 

    图源：Hvinatsu 

 

    翻译：秋霖、雪缝霙、早喵喵 

 

    校对：Yuggdrasil 

 

    修图：翼年 

 

    制作：绿茶汉化组（轻文） 

 

    我坐在小屋的长椅上，在春天的阳光下伸了个懒腰。脚边，两只流浪猫正在穿梭在长椅下，互相嬉戏打闹。这悠闲惬意的风景，与“自杀监视”的感觉相去甚远。 

 

    因为实在无聊以我一边听着喜欢的歌，一边刷起了新闻网页。 

 

    最近的热搜是一位老妇人，因为养了很多猫，给左邻右舍带来了不少麻烦。她自称是『猫之族长』，最近经常在新闻里看到她。听说卫生站准备采取一些措施了，那些猫儿会被怎么处置呢？但听到卫生站我就觉得，等待它们的不会是什么好结果吧，太可怜了。 

 

    真是的，我推了推快要移位的眼镜，正准备继续监视时，手机响了。 

 

    来电人显示的是「爷爷」。 

 

    我摘下耳机，按下接听键。 

 

    「小椿，很无聊吧」 

 

    爷爷童年时期时基本上是在关西地区兜兜转转，所以口音基本都是关西腔。总是以小椿称呼我。 

 

    猫儿们的战斗很快变成了一边倒的游戏，一只骑在另一只身上。 

 

    「所以你打电话给我？」 

 

    「是啊」 

 

    「还凑合吧」 

 

    虽然常有人会很在意他人的看法，但我的话，考虑问题的方式很单调，往好了说是冷静，往坏了说就是一个情感匮乏、毫无个性的人。 

 

    「难得的假期，你就好好地休息吧」 

 

    「话是这么说，但爷爷也没啥事做呀」 

 

    这样的话，我来代替监视不就毫",
3406,140173," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第一卷 第1话 入替的大小姐  
     网译版 转自 轻之国度 

 

    翻译：KOTORIREN 

 

    因为医院特有的消毒水似的气味，我知道自己身处何方。因为在失去意识前都吐血了，那也是理所当然的吧。谁能想像得到同事所送的慰问品会下了剧毒了。 

 

    「我是干过甚么 招他怨恨 的事吗？」 

 

    虽然自认自己过着普通的生活，也没为谁人带来麻烦就是了。比起那个，刚才的自言自语让我感到很不协调。我声线是这么尖的吗？ 

 

    「怎么了，这个。」 

 

    睁开眼睛，最初 映入眼帘的 是一对雄伟的胸部。不是男人的胸膛。是女性特有的胀起。身为男人的我，在长着这玩意儿的时刻便有够奇怪了。 

 

    「是做梦吧。」 

 

    从床上撑起来，确认自己全身后，再怎么看也是女性的身体。虽然无法否定朋友整人的可能性，但再怎么说也不会给我来个变性吧。 

 

    「完全搞不懂。」 

 

    拨开遮着眼睛的前发，抱着姑且的心态确认四周。搞不好，也有可能不是医院，而且做梦的话，也有可能一下子突然切换场面。 

 

    「如月琴音？」 

 

    看到挂在床上的名牌的一瞬间，就像回想起至今都遗忘掉的记忆一样，作为如月琴音这女性的记忆苏醒过来。由于记忆过于庞大，一瞬间受到剧烈的头痛侵袭，一时间还以为会怎么样了。 

 

    「变成了自杀死掉的孩子，也就是说我死掉了吗？」 

 

    之所以会知道琴音去了自杀，是因为借从她的记忆而得知的。包含其理由在内。至于为甚么我会进了她的身体，就完全不晓得了。她跟我应该是没接触点才对的。然而，眼前的状况是铁铮铮的现实这点，虽然无法接受，却也能理解得了。 

 

    「要是",
3412,140718," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第一卷 序  
     台版 转自 深夜读书会 

 

    发布：深夜读书会 

 

    论坛：ritdon.com 

 

    一九四○年五月 

 

    劈柴的声音有如宣布春天脚步已近的晨钟，响彻整个小村落。 

 

    隔壁安东诺夫大叔的感冒总算好了，令十六岁的少女谢拉菲玛放下心中大石。把过肩的中长发扎成辫子，拿起挂在墙上的步枪。 

 

    「我出门了。」 

 

    谢拉菲玛对放在桌上的照片打招呼。照片中是少了自己的全家福────分别是坐在椅子上，身型瘦削的母亲与站在母亲旁边，板着一张脸，表情相当严肃的父亲。 

 

    走出家门，等在屋外的母亲叶卡捷琳娜与照片中的模样判若两人，体型壮硕，披着简朴的外套。 

 

    「走吧。」 

 

    「嗯！」 

 

    谢拉菲玛回答，与母亲并肩走在村子里。草木萌芽的香气与水车转动的声音，再加上劈柴的声响。小小的农村里充满了还算蓬勃的朝气。伊万诺沃村是个只有四十个村民的村落，随着春天降临大地，家家户户皆快活地过着自己的小日子。 

 

    在小屋旁边劈柴的安东诺夫大叔气喘吁吁地说： 

 

    「早安，谢拉菲玛和叶卡捷琳娜太太，又要去打猎吗？真勤快啊。」 

 

    「对呀，今年来过冬的鹿好像比往年多。」 

 

    母亲代为回答后，邻居沃尔科夫家的女儿，年仅十二岁的艾莲娜跳过流经村落的小溪，有如脱缰野马地跑过来。 

 

    「谢拉菲玛，万事拜托了。哥哥说过，万一田被野兽破坏，无法产出农作物上缴给集体农场（注1）的话，这个村子可能就得跟其他村落合并，不得不搬家也说不定。」 

 

    「包在我身上！」谢拉菲玛摸摸她的头。「我一定不会让鹿破坏田",
3413,140732," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第一卷 序章  
     网译版 转自 真白萌 

 

    翻译：你好，我不是残星 

 

    图源：伟大的兴国物语 

 

    今年十岁的菲莉丝是矿山奴隶。 

 

    坑道内相当狭窄。入口附近的宽度足以让大人进去，稍微往里面一点，只有菲莉丝娇小的身躯能穿越。 

 

    但是，这不成问题。前往矿山挖掘的只有菲莉丝一个人。 

 

    工头和矿工们不知为何都不会靠近坑道。 

 

    菲莉丝挖出魔石、他们则待在外头做好精炼准备。 

 

    菲莉丝紧握十字镐，钻进坑道。周边相当漆黑，在数年作业下菲莉丝也变得擅长夜视，路径也确实记住，不会迷路。 

 

    「……呼。那个，我记得昨天是挖到这附近，所以今天就从这边开始。」 

 

    一抵达坑道深处，菲莉丝就开始用十字镐挖起土来。 

 

    头发随意生长、连身裙变得破破烂烂、脸上都是尘土，即便如此菲莉丝也不在意这些。 

 

    为了不被工头们发火，不带魔石回去可不行。 

 

    虽说空气稀薄到令人感到痛苦，菲莉丝仍拼命往前挖掘。 

 

    但是，今天不管挖多少都没找到魔石。 

 

    最近才因为魔石的挖掘量减少而惹得工头们不高兴，所以菲莉丝才想着至少要挖到一些。 

 

    不光使用十字镐，菲莉丝也用空着的手往深处挖掘。 

 

    「总觉得头昏昏的……」 

 

    菲莉丝吐了口气。正打算在狭窄的空间中保持轻松的姿势时。 

 

    天花板，碎裂了。 

 

    「咿！？」 

 

    连让她吃惊、逃走的时间都没有。尘土直接从菲莉丝上方落下，要将她的身体压垮。 

 

    肺部的空气一口气被挤出来，她疯狂",
3432,141806," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第一卷 序章 童话故事  
     台版 转自 天使动漫论坛 

 

    天使动漫录入组 

 

    图源：奏井夕雨 

 

    录入：没日版校对格式的kid 

 

    小时候我看过某个童话故事。 

 

    某个地方有一名少女。 

 

    她受到父母亲的爱护，在边境的小城市过着平凡无奇的人生；某一天却突然被骇人无比的魔物抓走。 

 

    少女安分守己，没做过任何坏事， 只因为倒楣而被魔物盯上。 

 

    魔物将少女关在笼子里，宣言肚子饿了就要吃掉她。 

 

    少女的父母悲痛欲绝，城镇的居民群情激愤。 

 

    为了拯救少女，城镇居民们团结一心对抗邪恶的魔物。然而魔物十分顽强，不论打倒几次都毫发无伤地复活。 

 

    战斗宛如挥剑攻击波涛汹涌的大海，城镇居民们的努力全都化为泡影，用尽一切方法都无法战胜魔物。 

 

    领悟到抵抗徒劳无功，人们一个接着一个放弃。 

 

    不只亲切的居民们，最后就连少女的父母都放弃了她。 

 

    少女在邪恶魔物的背后始终看着这一切。 

 

    她说服自己这样就好。 

 

    掳走少女的邪恶魔物是不死之身。她闭上双眼保持沉默，心想只要自己忍耐就好。 

 

    只要忍气吞声等到魔物把自己吃掉的那一天就好。只要人们把我遗忘就好。 

 

    为了城镇居民与家人的幸福，她决心忍受孤独度过余生。 

 

    直到某一天。 

 

    一名魔女出现在魔物面前。 

 

    魔女持有强大的力量，堂堂正正地与魔物决斗。战斗不分昼夜，毫不停歇。 

 

    魔物终于不敌魔女的力量，退缩到森林深处。 

 

    魔女拯",
3432,144006," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第二卷 第一章 欢迎光临古物店莉莉艾儿  
     台版 转自 天使动漫论坛 

 

    天使动漫录入组 

 

    图源：奏井夕雨 

 

    录入：kid 

 

    今天，记者来到祈祷之库路路妮维亚大街上的老旧古物店。 

 

    古物店莉莉艾儿。 

 

    这家古物店以国内现存古物店中历史最为悠久着称，贩售许多见证库路路妮维亚历史的祈物。 

 

    那么就立刻进去看看吧。 

 

    「欢迎光临！」 

 

    打开门，迎接记者的是这间店的员工，麦米莉亚小姐。她的年龄大约二十出头，褐色的头发与开朗的表情是魅力所在。 

 

    「欢迎光临古物店莉莉艾儿！」 

 

    灿烂的笑容出现在镜头前。真是太迷人太可爱了，记者忍不住按下相机快门。 

 

    本日采访使用的照相机是能够立即显现的祈物。按下快门，照片就立即落入记者手中。 

 

    记者看了一眼拍好的照片。 

 

    在相纸上面露笑容的她是祈物专家。 

 

    就请今天负责导览的她说明祈物究竟是什么吧。 

 

    「问得好！」耶～！麦米莉亚小姐兴高采烈地回答：「祈物指的是受到祈祷的物品。这个国家的人不是有一遇到困难就去大圣堂祈祷许愿的习惯吗？祈物就是那些获得祈祷加持的物品。」 

 

    原来如此。 

 

    换言之，这间店里的商品全都具有与一般物品稍微不同的效果吗？ 

 

    「问得好！」耶～！麦米莉亚小姐再次兴高采烈地回答：「没错！包含我们这间店在内，古物店里所有的商品都是愿望实现以后，离开原本主人身边的祈物。我们古物店就是负责收集这类物品，日以继夜地活动，帮助人们的生活。」 

 

    原来如此",
3432,152034," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第三卷 第一章 雨  
     台版 转自 天使动漫论坛 

 

    天使动漫录入组 

 

    图源：奏井夕雨 

 

    录入：kid 

 

    国内大街上的角落，冠上我名字的店悄悄地存在。 

 

    古物店莉莉艾儿。 

 

    那一天，一名身穿黑色制服的男子推开店门。 

 

    「亨利。」 

 

    我对他说，他便放下伞静静地回了一礼。 

 

    保护祈祷之库路路妮维亚的保安局员之一。负责祈物相关事件的他会光顾我的店，原因每次都大同小异。 

 

    「卡雷杜拉又出现了吗？」 

 

    我边泡红茶边问，他便说了声「是的。」点头。 

 

    表情十分严肃。 

 

    古物店卡雷杜拉从很久以前就开始陷害这个国家的人落入不幸。 

 

    她来无影去无踪，不论是保安局还是我，都迟迟无法逮到她。 

 

    亨利愁眉不展的表情上也展现出焦急之色。 

 

    「这次也只有事后报告……」 

 

    他边说边将祈物──具有特殊能力的古董，也是卡雷杜拉卖给被害者的商品交给我。 

 

    「我们发现的时候已经太迟了。她早已下落不明，恐怕正在寻找新的猎物。」 

 

    「…………」 

 

    我看了一眼从他手中接下的祈物，拿到店后面的仓库内。我的店铺只贩售能给一般人使用，危险性不高的祈物。 

 

    所以才必须严加保管，等待时机解咒，消灭其中蕴含的力量。 

 

    在这个国家，那是唯有我才做得到的事情，也是与卡雷杜拉敌对的我现在唯一的对抗手段。 

 

    过去卡雷杜拉贩售的各种祈物在仓库中整齐排列，彷佛正期待解咒的时刻来临。 

 

  ",
343,12044," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第一卷 静流姐与执拗的死者们 序  
     每个人都有不为人知的秘密，而且自欺欺人地度过每一天——更遑论死者。 

 

    ——『被错误掩盖的虚伪』   

  第一卷 静流姐与执拗的死者们 第一章 静流姐与单眼独脚伞怪  
     第一个发现者，无巧不巧正是在山上迷路的遇难者。那名遇难者好不容易才来到得以收到讯号的地方，以手机报警。在电话中，比起自身的安危，感觉起来他似乎更渴求有人能够设法纡缓一下自己心中的恐惧。 

 

    「——喂喂?」 

 

    由于对方的口吻显得十分慌张，因此接到这通报案电话的女警一开始完全无法理解他到底在说些什么。 

 

    「请您先冷静下来。您刚刚说什么?」 

 

    『我、我发现——所以也就是说，直觉告诉我，这个事态非比寻常——』 

 

    「发现?请问您发现了什么了。」 

 

    『我刚才不是说了吗——』 

 

    女警先是听到一阵呼吸急促的声音。 

 

    『——我、我说，不可能还活着吧!』 

 

    接着，便传来一道因为气力放尽而稍显嘶哑的尖叫声。 

 

    「什么东西已经失去生命迹象了?」 

 

    『大概是人类吧——嗯。我猜应该是个女人没错，可是……』 

 

    「等一下，您说有人怎么了?」 

 

    『我看、这一定发生有好一段时间了——』 

 

    由于对方的声音抖个不停，以致女警根本无法掌握对方想要表达的重点。 

 

    「请您按照顺序一一说明清楚。您说您发现了什么，没有错吧?」 

 

    『我就说我——发现了人啊!我想应该是啦。』 

 

    「您发现一名人类失去了生命迹象——也就是尸体吗?」 

 

  ",
